市区町丁,総合計,凶悪犯計,凶悪犯強盗,凶悪犯その他,粗暴犯計,粗暴犯凶器準備集合,粗暴犯暴行,粗暴犯傷害,粗暴犯脅迫,粗暴犯恐喝,侵入窃盗計,侵入窃盗金庫破り,侵入窃盗学校荒し,侵入窃盗事務所荒し,侵入窃盗出店荒し,侵入窃盗空き巣,侵入窃盗忍込み,侵入窃盗居空き,侵入窃盗その他,非侵入窃盗計,非侵入窃盗自動車盗,非侵入窃盗オートバイ盗,非侵入窃盗自転車盗,非侵入窃盗車上ねらい,非侵入窃盗自販機ねらい,非侵入窃盗工事場ねらい,非侵入窃盗すり,非侵入窃盗ひったくり,非侵入窃盗置引き,非侵入窃盗万引き,非侵入窃盗その他,その他計,その他詐欺,その他占有離脱物横領,その他その他知能犯,その他賭博,その他その他刑法犯,LocName,lng,lat
狛江市元和泉２丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,2,6,2,0,0,0,4,東京都/狛江市/元和泉/二丁目,139.56978,35.63229
狛江市元和泉３丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,2,1,1,0,0,0,東京都/狛江市/元和泉/三丁目,139.56767,35.63041
狛江市駒井町１丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,東京都/狛江市/駒井町/一丁目,139.5853,35.62547
狛江市駒井町２丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,東京都/狛江市/駒井町/二丁目,139.58812,35.6254
狛江市猪方１丁目,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,東京都/狛江市/猪方/一丁目,139.58177,35.62849
狛江市猪方２丁目,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,2,3,0,0,0,0,3,東京都/狛江市/猪方/二丁目,139.58238,35.626
狛江市猪方３丁目,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,東京都/狛江市/猪方/三丁目,139.57776,35.62612
狛江市猪方４丁目,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,東京都/狛江市/猪方/四丁目,139.57724,35.62347
東大和市芋窪１丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,東京都/東大和市/芋窪/一丁目,139.41454,35.75779
東大和市芋窪２丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,東京都/東大和市/芋窪/二丁目,139.41077,35.7592
東大和市芋窪３丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,東京都/東大和市/芋窪/三丁目,139.41461,35.75357
東大和市芋窪４丁目,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,東京都/東大和市/芋窪/四丁目,139.41051,35.75405
東大和市芋窪５丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2,0,0,0,0,0,1,1,1,0,0,0,0,1,東京都/東大和市/芋窪/五丁目,139.41428,35.74909
